entity_head	relation	entity_tail
m.0ftx3xf	3	1248
m.0ftx3xf	3	167
m.0ftx3xf	3	32
m.0ftx3xf	3	1261
m.0ftx3xf	3	1463
m.0ftx3xf	3	427
m.0ftx3xf	3	15
m.0ftx3xf	3	1271
m.0ftx3xf	3	1467
m.0ftx3xf	3	19
m.0ftx3xf	3	1898
m.0ftx3xf	3	1046
m.0ftx3xf	3	173
m.0ftx3xf	3	137
m.0ftx3xf	3	302
m.0ftx3xf	3	529
m.0ftx3xf	3	56
m.0_c1jn	3	230
m.0_c1jn	3	1487
m.0_c1jn	3	46
m.0_c1jn	3	1287
m.0_c1jn	3	29
m.0_c1jn	3	1069
m.0_c1jn	3	20
m.0_c1jn	3	1248
m.0_c1jn	3	167
m.0_c1jn	3	32
m.0_c1jn	3	1261
m.0_c1jn	3	1463
m.0_c1jn	3	427
m.0_c1jn	3	15
m.0_c1jn	3	1271
m.0_c1jn	3	1467
m.0_c1jn	3	19
m.0_c1jn	3	1898
m.0_c1jn	3	1046
m.0_c1jn	3	173
m.0_c1jn	3	137
m.0_c1jn	3	302
m.0_c1jn	3	529
m.0_c1jn	3	56
m.0ftk2hp	3	230
m.0ftk2hp	3	1487
m.0ftk2hp	3	46
m.0ftk2hp	3	1287
m.0ftk2hp	3	29
m.0ftk2hp	3	1069
m.0ftk2hp	3	20
m.0ftk2hp	3	1248
m.0ftk2hp	3	167
m.0ftk2hp	3	32
m.0ftk2hp	3	1261
m.0ftk2hp	3	1463
m.0ftk2hp	3	427
m.0ftk2hp	3	15
m.0ftk2hp	3	1271
m.0ftk2hp	3	1467
m.0ftk2hp	3	19
m.0ftk2hp	3	1898
m.0ftk2hp	3	1046
m.0ftk2hp	3	173
m.0ftk2hp	3	137
m.0ftk2hp	3	302
m.0ftk2hp	3	529
m.0ftk2hp	3	56
m.0ftx3ww	3	230
m.0ftx3ww	3	1487
m.0ftx3ww	3	46
m.0ftx3ww	3	1287
m.0ftx3ww	3	29
m.0ftx3ww	3	1069
m.0ftx3ww	3	20
m.0ftx3ww	3	1248
m.0ftx3ww	3	167
m.0ftx3ww	3	32
m.0ftx3ww	3	1261
m.0ftx3ww	3	1463
m.0ftx3ww	3	427
m.0ftx3ww	3	15
m.0ftx3ww	3	1271
m.0ftx3ww	3	1467
m.0ftx3ww	3	19
m.0ftx3ww	3	1898
m.0ftx3ww	3	1046
m.0ftx3ww	3	173
m.0ftx3ww	3	137
m.0ftx3ww	3	302
m.0ftx3ww	3	529
m.0ftx3ww	3	56
m.0pk3w9	3	230
m.0pk3w9	3	1487
m.0pk3w9	3	46
m.0pk3w9	3	1287
m.0pk3w9	3	29
m.0pk3w9	3	1069
m.0pk3w9	3	20
m.0pk3w9	3	1248
m.0pk3w9	3	167
m.0pk3w9	3	32
m.0pk3w9	3	1261
m.0pk3w9	3	1463
m.0pk3w9	3	427
m.0pk3w9	3	15
m.0pk3w9	3	1271
m.0pk3w9	3	1467
m.0pk3w9	3	19
m.0pk3w9	3	1898
m.0pk3w9	3	1046
m.0pk3w9	3	173
m.0pk3w9	3	137
m.0pk3w9	3	302
m.0pk3w9	3	529
m.0pk3w9	3	56
m.0pk3vf	3	230
m.0pk3vf	3	1487
m.0pk3vf	3	46
m.0pk3vf	3	1287
m.0pk3vf	3	29
m.0pk3vf	3	1069
m.0pk3vf	3	20
m.0pk3vf	3	1248
m.0pk3vf	3	167
m.0pk3vf	3	32
m.0pk3vf	3	1261
m.0pk3vf	3	1463
m.0pk3vf	3	427
m.0pk3vf	3	15
m.0pk3vf	3	1271
m.0pk3vf	3	1467
m.0pk3vf	3	19
m.0pk3vf	3	1898
m.0pk3vf	3	1046
m.0pk3vf	3	173
m.0pk3vf	3	137
m.0pk3vf	3	302
m.0pk3vf	3	529
m.0pk3vf	3	56
m.0lzxgq	3	230
m.0lzxgq	3	1487
m.0lzxgq	3	46
m.0lzxgq	3	1287
m.0lzxgq	3	29
m.0lzxgq	3	1069
m.0lzxgq	3	20
m.0lzxgq	3	1248
m.0lzxgq	3	167
m.0lzxgq	3	32
m.0lzxgq	3	1261
m.0lzxgq	3	1463
m.0lzxgq	3	427
m.0lzxgq	3	15
m.0lzxgq	3	1271
m.0lzxgq	3	1467
m.0lzxgq	3	19
m.0lzxgq	3	1898
m.0lzxgq	3	1046
m.0lzxgq	3	173
m.0lzxgq	3	137
m.0lzxgq	3	302
m.0lzxgq	3	529
m.0lzxgq	3	56
m.0lzxfv	3	230
m.0lzxfv	3	1487
m.0lzxfv	3	46
m.0lzxfv	3	1287
m.0lzxfv	3	29
m.0lzxfv	3	1069
m.0lzxfv	3	20
m.0lzxfv	3	1248
m.0lzxfv	3	167
m.0lzxfv	3	32
m.0lzxfv	3	1261
m.0lzxfv	3	1463
m.0lzxfv	3	427
m.0lzxfv	3	15
m.0lzxfv	3	1271
m.0lzxfv	3	1467
m.0lzxfv	3	19
m.0lzxfv	3	1898
m.0lzxfv	3	1046
m.0lzxfv	3	173
m.0lzxfv	3	137
m.0lzxfv	3	302
m.0lzxfv	3	529
m.0lzxfv	3	56
m.0nkjj4	3	230
m.0nkjj4	3	1487
m.0nkjj4	3	46
m.0nkjj4	3	1287
m.0nkjj4	3	29
m.0nkjj4	3	1069
m.0nkjj4	3	20
m.0nkjj4	3	1248
m.0nkjj4	3	167
m.0nkjj4	3	32
m.0nkjj4	3	1261
m.0nkjj4	3	1463
m.0nkjj4	3	427
m.0nkjj4	3	15
m.0nkjj4	3	1271
m.0nkjj4	3	1467
m.0nkjj4	3	19
m.0nkjj4	3	1898
m.0nkjj4	3	1046
m.0nkjj4	3	173
m.0nkjj4	3	137
m.0nkjj4	3	302
m.0nkjj4	3	529
m.0nkjj4	3	56
m.0lzxgy	3	230
m.0lzxgy	3	1487
m.0lzxgy	3	46
m.0lzxgy	3	1287
m.0lzxgy	3	29
m.0lzxgy	3	1069
m.0lzxgy	3	20
m.0lzxgy	3	1248
m.0lzxgy	3	167
m.0lzxgy	3	32
m.0lzxgy	3	1261
m.0lzxgy	3	1463
m.0lzxgy	3	427
m.0lzxgy	3	15
m.0lzxgy	3	1271
m.0lzxgy	3	1467
m.0lzxgy	3	19
m.0lzxgy	3	1898
m.0lzxgy	3	1046
m.0lzxgy	3	173
m.0lzxgy	3	137
m.0lzxgy	3	302
m.0lzxgy	3	529
m.0lzxgy	3	56
m.0m283s	3	230
m.0m283s	3	1487
m.0m283s	3	46
m.0m283s	3	1287
m.0m283s	3	29
m.0m283s	3	1069
m.0m283s	3	20
m.0m283s	3	1248
m.0m283s	3	167
m.0m283s	3	32
m.0m283s	3	1261
m.0m283s	3	1463
m.0m283s	3	427
m.0m283s	3	15
m.0m283s	3	1271
m.0m283s	3	1467
m.0m283s	3	19
m.0m283s	3	1898
m.0m283s	3	1046
m.0m283s	3	173
m.0m283s	3	137
m.0m283s	3	302
m.0m283s	3	529
m.0m283s	3	56
m.0pk3y8	3	230
m.0pk3y8	3	1487
m.0pk3y8	3	46
m.0pk3y8	3	1287
m.0pk3y8	3	29
m.0pk3y8	3	1069
m.0pk3y8	3	20
m.0pk3y8	3	1248
m.0pk3y8	3	167
m.0pk3y8	3	32
m.0pk3y8	3	1261
m.0pk3y8	3	1463
m.0pk3y8	3	427
m.0pk3y8	3	15
m.0pk3y8	3	1271
m.0pk3y8	3	1467
m.0pk3y8	3	19
m.0pk3y8	3	1898
m.0pk3y8	3	1046
m.0pk3y8	3	173
m.0pk3y8	3	137
m.0pk3y8	3	302
m.0pk3y8	3	529
m.0pk3y8	3	56
m.0nkjgv	3	230
m.0nkjgv	3	1487
m.0nkjgv	3	46
m.0nkjgv	3	1287
m.0nkjgv	3	29
m.0nkjgv	3	1069
m.0nkjgv	3	20
m.0nkjgv	3	1248
m.0nkjgv	3	167
m.0nkjgv	3	32
m.0nkjgv	3	1261
m.0nkjgv	3	1463
m.0nkjgv	3	427
m.0nkjgv	3	15
m.0nkjgv	3	1271
m.0nkjgv	3	1467
m.0nkjgv	3	19
m.0nkjgv	3	1898
m.0nkjgv	3	1046
m.0nkjgv	3	173
m.0nkjgv	3	137
m.0nkjgv	3	302
m.0nkjgv	3	529
m.0nkjgv	3	56
m.0lp3k4	3	230
m.0lp3k4	3	1487
m.0lp3k4	3	46
m.0lp3k4	3	1287
m.0lp3k4	3	29
m.0lp3k4	3	1069
m.0lp3k4	3	20
m.0lp3k4	3	1248
m.0lp3k4	3	167
m.0lp3k4	3	32
m.0lp3k4	3	1261
m.0lp3k4	3	1463
m.0lp3k4	3	427
m.0lp3k4	3	15
m.0lp3k4	3	1271
m.0lp3k4	3	1467
m.0lp3k4	3	19
m.0lp3k4	3	1898
m.0lp3k4	3	1046
m.0lp3k4	3	173
m.0lp3k4	3	137
m.0lp3k4	3	302
m.0lp3k4	3	529
m.0lp3k4	3	56
m.0nlz5l1	3	1287
m.0nlz5l1	3	1271
m.0nlz5l1	3	20
m.0nlz5l1	3	230
m.0nlz5l1	3	490
m.0nlz5l1	3	1463
m.0nlz5l1	3	19
m.0nlz5l1	3	34
m.0nlz5l1	3	143
m.0nlz5l1	3	111
m.0nlz5l1	3	18
m.0nlz5l1	3	132
m.0nlz5l1	3	1902
m.0nlz5l1	3	253
m.0nlz5l1	3	55
m.0nlz5l1	3	137
m.0nlz5l1	3	1046
m.0dqfn6d	3	39
m.0dqfn6d	3	185
m.0dqfn6d	3	1239
m.0dqfn6d	3	7
m.0dqfn6d	3	20
m.0dqfn6d	3	110
m.0dqfn6d	3	158
m.0dqfn6d	3	32
m.0dqfn6d	3	848
m.0dqfn6d	3	1680
m.0dqfn6d	3	68
m.0dqfn6d	3	51
m.0dqfn6d	3	2
m.0dqfn6d	3	1287
m.0dqfn6d	3	1004
m.0112hls	3	39
m.0112hls	3	185
m.0112hls	3	1239
m.0112hls	3	7
m.0112hls	3	20
m.0112hls	3	110
m.0112hls	3	158
m.0112hls	3	32
m.0112hls	3	848
m.0112hls	3	1680
m.0112hls	3	68
m.0112hls	3	51
m.0112hls	3	2
m.0112hls	3	1287
m.0112hls	3	1004
m.0112hyy	3	39
m.0112hyy	3	185
m.0112hyy	3	1239
m.0112hyy	3	7
m.0112hyy	3	20
m.0112hyy	3	110
m.0112hyy	3	158
m.0112hyy	3	32
m.0112hyy	3	848
m.0112hyy	3	1680
m.0112hyy	3	68
m.0112hyy	3	51
m.0112hyy	3	2
m.0112hyy	3	1287
m.0112hyy	3	1004
m.0112h_0	3	39
m.0112h_0	3	185
m.0112h_0	3	1239
m.0112h_0	3	7
m.0112h_0	3	20
m.0112h_0	3	110
m.0112h_0	3	158
m.0112h_0	3	32
m.0112h_0	3	848
m.0112h_0	3	1680
m.0112h_0	3	68
m.0112h_0	3	51
m.0112h_0	3	2
m.0112h_0	3	1287
m.0112h_0	3	1004
m.0frs5rm	3	39
m.0frs5rm	3	185
m.0frs5rm	3	1239
m.0frs5rm	3	7
m.0frs5rm	3	20
m.0frs5rm	3	110
m.0frs5rm	3	158
m.0frs5rm	3	32
m.0frs5rm	3	848
m.0frs5rm	3	1680
m.0frs5rm	3	68
m.0frs5rm	3	51
m.0frs5rm	3	2
m.0frs5rm	3	1287
m.0frs5rm	3	1004
m.0msytm	3	39
m.0msytm	3	185
m.0msytm	3	1239
m.0msytm	3	7
m.0msytm	3	20
m.0msytm	3	110
m.0msytm	3	158
m.0msytm	3	32
m.0msytm	3	848
m.0msytm	3	1680
m.0msytm	3	68
m.0msytm	3	51
m.0msytm	3	2
m.0msytm	3	1287
m.0msytm	3	1004
m.0q39j4	3	39
m.0q39j4	3	185
m.0q39j4	3	1239
m.0q39j4	3	7
m.0q39j4	3	20
m.0q39j4	3	110
m.0q39j4	3	158
m.0q39j4	3	32
m.0q39j4	3	848
m.0q39j4	3	1680
m.0q39j4	3	68
m.0q39j4	3	51
m.0q39j4	3	2
m.0q39j4	3	1287
m.0q39j4	3	1004
m.0179c3y	3	39
m.0179c3y	3	185
m.0179c3y	3	1239
m.0179c3y	3	7
m.0179c3y	3	20
m.0179c3y	3	110
m.0179c3y	3	158
m.0179c3y	3	32
m.0179c3y	3	848
m.0179c3y	3	1680
m.0179c3y	3	68
m.0179c3y	3	51
m.0179c3y	3	2
m.0179c3y	3	1287
m.0179c3y	3	1004
m.0179c5g	3	39
m.0179c5g	3	185
m.0179c5g	3	1239
m.0179c5g	3	7
m.0179c5g	3	20
m.0179c5g	3	110
m.0179c5g	3	158
m.0179c5g	3	32
m.0179c5g	3	848
m.0179c5g	3	1680
m.0179c5g	3	68
m.0179c5g	3	51
m.0179c5g	3	2
m.0179c5g	3	1287
m.0179c5g	3	1004
m.0msyvq	3	39
m.0msyvq	3	185
m.0msyvq	3	1239
m.0msyvq	3	7
m.0msyvq	3	20
m.0msyvq	3	110
m.0msyvq	3	158
m.0msyvq	3	32
m.0msyvq	3	848
m.0msyvq	3	1680
m.0msyvq	3	68
m.0msyvq	3	51
m.0msyvq	3	2
m.0msyvq	3	1287
m.0msyvq	3	1004
m.012vb0p	3	39
m.012vb0p	3	185
m.012vb0p	3	1239
m.012vb0p	3	7
m.012vb0p	3	20
m.012vb0p	3	110
m.012vb0p	3	158
m.012vb0p	3	32
m.012vb0p	3	848
m.012vb0p	3	1680
m.012vb0p	3	68
m.012vb0p	3	51
m.012vb0p	3	2
m.012vb0p	3	1287
m.012vb0p	3	1004
m.0112hxd	3	39
m.0112hxd	3	185
m.0112hxd	3	1239
m.0112hxd	3	7
m.0112hxd	3	20
m.0112hxd	3	110
m.0112hxd	3	158
m.0112hxd	3	32
m.0112hxd	3	848
m.0112hxd	3	1680
m.0112hxd	3	68
m.0112hxd	3	51
m.0112hxd	3	2
m.0112hxd	3	1287
m.0112hxd	3	1004
m.0q39h8	3	39
m.0q39h8	3	185
m.0q39h8	3	1239
m.0q39h8	3	7
m.0q39h8	3	20
m.0q39h8	3	110
m.0q39h8	3	158
m.0q39h8	3	32
m.0q39h8	3	848
m.0q39h8	3	1680
m.0q39h8	3	68
m.0q39h8	3	51
m.0q39h8	3	2
m.0q39h8	3	1287
m.0q39h8	3	1004
m.0179c3h	3	39
m.0179c3h	3	185
m.0179c3h	3	1239
m.0179c3h	3	7
m.0179c3h	3	20
m.0179c3h	3	110
m.0179c3h	3	158
m.0179c3h	3	32
m.0179c3h	3	848
m.0179c3h	3	1680
m.0179c3h	3	68
m.0179c3h	3	51
m.0179c3h	3	2
m.0179c3h	3	1287
m.0179c3h	3	1004
m.0q39h1	3	39
m.0q39h1	3	185
m.0q39h1	3	1239
m.0q39h1	3	7
m.0q39h1	3	20
m.0q39h1	3	110
m.0q39h1	3	158
m.0q39h1	3	32
m.0q39h1	3	848
m.0q39h1	3	1680
m.0q39h1	3	68
m.0q39h1	3	51
m.0q39h1	3	2
m.0q39h1	3	1287
m.0q39h1	3	1004
m.0112hn2	3	39
m.0112hn2	3	185
m.0112hn2	3	1239
m.0112hn2	3	7
m.0112hn2	3	20
m.0112hn2	3	110
m.0112hn2	3	158
m.0112hn2	3	32
m.0112hn2	3	848
m.0112hn2	3	1680
m.0112hn2	3	68
m.0112hn2	3	51
m.0112hn2	3	2
m.0112hn2	3	1287
m.0112hn2	3	1004
m.0msyvy	3	39
m.0msyvy	3	185
m.0msyvy	3	1239
m.0msyvy	3	7
m.0msyvy	3	20
m.0msyvy	3	110
m.0msyvy	3	158
m.0msyvy	3	32
m.0msyvy	3	848
m.0msyvy	3	1680
m.0msyvy	3	68
m.0msyvy	3	51
m.0msyvy	3	2
m.0msyvy	3	1287
m.0msyvy	3	1004
m.0msyvh	3	39
m.0msyvh	3	185
m.0msyvh	3	1239
m.0msyvh	3	7
m.0msyvh	3	20
m.0msyvh	3	110
m.0msyvh	3	158
m.0msyvh	3	32
m.0msyvh	3	848
m.0msyvh	3	1680
m.0msyvh	3	68
m.0msyvh	3	51
m.0msyvh	3	2
m.0msyvh	3	1287
m.0msyvh	3	1004
m.0112hzc	3	39
m.0112hzc	3	185
m.0112hzc	3	1239
m.0112hzc	3	7
m.0112hzc	3	20
m.0112hzc	3	110
m.0112hzc	3	158
m.0112hzc	3	32
m.0112hzc	3	848
m.0112hzc	3	1680
m.0112hzc	3	68
m.0112hzc	3	51
m.0112hzc	3	2
m.0112hzc	3	1287
m.0112hzc	3	1004
m.0nyk53	3	39
m.0nyk53	3	185
m.0nyk53	3	1239
m.0nyk53	3	7
m.0nyk53	3	20
m.0nyk53	3	110
m.0nyk53	3	158
m.0nyk53	3	32
m.0nyk53	3	848
m.0nyk53	3	1680
m.0nyk53	3	68
m.0nyk53	3	51
m.0nyk53	3	2
m.0nyk53	3	1287
m.0nyk53	3	1004
m.0nyk4p	3	39
m.0nyk4p	3	185
m.0nyk4p	3	1239
m.0nyk4p	3	7
m.0nyk4p	3	20
m.0nyk4p	3	110
m.0nyk4p	3	158
m.0nyk4p	3	32
m.0nyk4p	3	848
m.0nyk4p	3	1680
m.0nyk4p	3	68
m.0nyk4p	3	51
m.0nyk4p	3	2
m.0nyk4p	3	1287
m.0nyk4p	3	1004
m.0mww_3	3	39
m.0mww_3	3	185
m.0mww_3	3	1239
m.0mww_3	3	7
m.0mww_3	3	20
m.0mww_3	3	110
m.0mww_3	3	158
m.0mww_3	3	32
m.0mww_3	3	848
m.0mww_3	3	1680
m.0mww_3	3	68
m.0mww_3	3	51
m.0mww_3	3	2
m.0mww_3	3	1287
m.0mww_3	3	1004
m.0f2hv95	3	39
m.0f2hv95	3	185
m.0f2hv95	3	1239
m.0f2hv95	3	7
m.0f2hv95	3	20
m.0f2hv95	3	110
m.0f2hv95	3	158
m.0f2hv95	3	32
m.0f2hv95	3	848
m.0f2hv95	3	1680
m.0f2hv95	3	68
m.0f2hv95	3	51
m.0f2hv95	3	2
m.0f2hv95	3	1287
m.0f2hv95	3	1004
m.0yhm27	3	40
m.0yhm27	3	894
m.0yhm27	3	248
m.0yhm27	3	27
m.0yhm27	3	28
m.0yhm27	3	46
m.0yhm27	3	119
m.0yhm27	3	1709
m.0yhm27	3	248
m.0yhm27	3	19
m.0yhm27	3	13
m.0yhm27	3	1287
m.0yhm27	3	1559
m.0yhm27	3	5
m.0yhm27	3	1056
m.0yhm27	3	9
m.0yhm27	3	6
m.0nl3wvb	3	230
m.0nl3wvb	3	119
m.0nl3wvb	3	1118
m.0nl3wvb	3	1463
m.0nl3wvb	3	1487
m.0nl3wvb	3	1072
m.0nl3wvb	3	1070
m.0nl3wvb	3	1119
m.0nl3wvb	3	46
m.0nl3wvb	3	1278
m.0nl3wvb	3	1287
m.0nl3wvb	3	894
m.0nl3wvb	3	1070
m.0nl3wvb	3	1179
m.0nl3wvb	3	54
m.0nl3wvb	3	730
m.0nl3wvb	3	374
m.0nl3wvb	3	19
m.0nl3wvb	3	97
m.0nl3wvb	3	459
m.0nl3wvb	3	1053
m.0nl3wvb	3	349
m.0nl3wvb	3	462
m.0dxh9mx	3	230
m.0dxh9mx	3	119
m.0dxh9mx	3	1118
m.0dxh9mx	3	1463
m.0dxh9mx	3	1487
m.0dxh9mx	3	1072
m.0dxh9mx	3	1070
m.0dxh9mx	3	1119
m.0dxh9mx	3	46
m.0dxh9mx	3	1278
m.0dxh9mx	3	1287
m.0dxh9mx	3	894
m.0dxh9mx	3	1070
m.0dxh9mx	3	1179
m.0dxh9mx	3	54
m.0dxh9mx	3	730
m.0dxh9mx	3	374
m.0dxh9mx	3	19
m.0dxh9mx	3	97
m.0dxh9mx	3	459
m.0dxh9mx	3	1053
m.0dxh9mx	3	349
m.0dxh9mx	3	462
m.013h3sb	3	20
m.013h3sb	3	1287
m.013h3sb	3	56
m.013h3sb	3	68
m.013h3sb	3	230
m.013h3sb	3	143
m.013h3sb	3	58
m.013h3sb	3	19
m.013h3sb	3	30
m.013h3sb	3	1902
m.013h3sb	3	55
m.013h3sb	3	253
m.013h3sb	3	1727
m.013h3sb	3	17
m.013h3sb	3	70
m.013h3sb	3	15
m.013h3sb	3	46
m.013h3sb	3	38
m.013h3sb	3	894
m.013h3sb	3	70
m.0qn0n7	3	1118
m.0qn0n7	3	54
m.0qn0n7	3	119
m.0qn0n7	3	1072
m.0qn0n7	3	46
m.0qn0n7	3	1463
m.0qn0n7	3	894
m.0qn0n7	3	1287
m.0qn0n7	3	54
m.0qn0n7	3	15
m.0qn0n7	3	20
m.0qn0n7	3	19
m.0qn0n7	3	1072
m.0qn0n7	3	374
m.0qn0n7	3	1072
m.0qn0n7	3	56
m.0qn0n7	3	1070
m.0qn0n7	3	1288
m.0qn0n7	3	143
m.0qn0ml	3	1118
m.0qn0ml	3	54
m.0qn0ml	3	119
m.0qn0ml	3	1072
m.0qn0ml	3	46
m.0qn0ml	3	1463
m.0qn0ml	3	894
m.0qn0ml	3	1287
m.0qn0ml	3	54
m.0qn0ml	3	15
m.0qn0ml	3	20
m.0qn0ml	3	19
m.0qn0ml	3	1072
m.0qn0ml	3	374
m.0qn0ml	3	1072
m.0qn0ml	3	56
m.0qn0ml	3	1070
m.0qn0ml	3	1288
m.0qn0ml	3	143
m.0dvy2_p	3	119
m.0dvy2_p	3	894
m.0dvy2_p	3	46
m.0dvy2_p	3	1072
m.0dvy2_p	3	1463
m.0dvy2_p	3	13
m.0dvy2_p	3	1118
m.0dvy2_p	3	27
m.0dvy2_p	3	5
m.0dvy2_p	3	54
m.0dvy2_p	3	1164
m.0dvy2_p	3	173
m.0dvy2_p	3	237
m.0dvy2_p	3	1072
m.0dvy2_p	3	1287
m.0dvy2_p	3	54
m.0dvy2_p	3	374
m.0dvy2_p	3	19
m.0dn1jbx	3	119
m.0dn1jbx	3	894
m.0dn1jbx	3	46
m.0dn1jbx	3	1072
m.0dn1jbx	3	1463
m.0dn1jbx	3	13
m.0dn1jbx	3	1118
m.0dn1jbx	3	27
m.0dn1jbx	3	5
m.0dn1jbx	3	54
m.0dn1jbx	3	1164
m.0dn1jbx	3	173
m.0dn1jbx	3	237
m.0dn1jbx	3	1072
m.0dn1jbx	3	1287
m.0dn1jbx	3	54
m.0dn1jbx	3	374
m.0dn1jbx	3	19
m.0qh5pgc	3	119
m.0qh5pgc	3	894
m.0qh5pgc	3	46
m.0qh5pgc	3	1072
m.0qh5pgc	3	1463
m.0qh5pgc	3	13
m.0qh5pgc	3	1118
m.0qh5pgc	3	27
m.0qh5pgc	3	5
m.0qh5pgc	3	54
m.0qh5pgc	3	1164
m.0qh5pgc	3	173
m.0qh5pgc	3	237
m.0qh5pgc	3	1072
m.0qh5pgc	3	1287
m.0qh5pgc	3	54
m.0qh5pgc	3	374
m.0qh5pgc	3	19
m.0dn1jct	3	119
m.0dn1jct	3	894
m.0dn1jct	3	46
m.0dn1jct	3	1072
m.0dn1jct	3	1463
m.0dn1jct	3	13
m.0dn1jct	3	1118
m.0dn1jct	3	27
m.0dn1jct	3	5
m.0dn1jct	3	54
m.0dn1jct	3	1164
m.0dn1jct	3	173
m.0dn1jct	3	237
m.0dn1jct	3	1072
m.0dn1jct	3	1287
m.0dn1jct	3	54
m.0dn1jct	3	374
m.0dn1jct	3	19
m.0qchbvn	3	119
m.0qchbvn	3	894
m.0qchbvn	3	46
m.0qchbvn	3	1072
m.0qchbvn	3	1463
m.0qchbvn	3	13
m.0qchbvn	3	1118
m.0qchbvn	3	27
m.0qchbvn	3	5
m.0qchbvn	3	54
m.0qchbvn	3	1164
m.0qchbvn	3	173
m.0qchbvn	3	237
m.0qchbvn	3	1072
m.0qchbvn	3	1287
m.0qchbvn	3	54
m.0qchbvn	3	374
m.0qchbvn	3	19
m.01f6bfh	3	27
m.01f6bfh	3	119
m.01f6bfh	3	46
m.01f6bfh	3	237
m.01f6bfh	3	238
m.01f6bfh	3	13
m.01f6bfh	3	1118
m.01f6bfh	3	2
m.01f6bfh	3	1972
m.01f6bfh	3	26
m.01f6bfh	3	894
m.01f6bfh	3	1131
m.01f6bfh	3	27
m.01f6bfh	3	1463
m.01f6bfh	3	34
m.01f6bfh	3	1487
m.01f6bfh	3	38
m.01f6bfh	3	245
m.01f6bfh	3	1177
m.0vfj03	3	19
m.0vfj03	3	1463
m.0vfj03	3	1287
m.0vfj03	3	230
m.0vfj03	3	529
m.0vfj03	3	46
m.0vfj03	3	20
m.0vfj03	3	26
m.0vfj03	3	143
m.0vfj03	3	167
m.0vfj03	3	253
m.0vfj03	3	173
m.0vfj03	3	26
m.0vfj03	3	34
m.0vfj03	3	56
m.0vfj03	3	227
m.0vfj03	3	894
m.0vfj03	3	68
m.0vfj03	3	1517
m.0vfj03	3	248
m.0vfj03	3	1072
m.0vfj03	3	15
m.0vfj03	3	30
m.0vfj03	3	224
m.013f8m1	3	19
m.013f8m1	3	1463
m.013f8m1	3	1287
m.013f8m1	3	230
m.013f8m1	3	529
m.013f8m1	3	46
m.013f8m1	3	20
m.013f8m1	3	26
m.013f8m1	3	143
m.013f8m1	3	167
m.013f8m1	3	253
m.013f8m1	3	173
m.013f8m1	3	26
m.013f8m1	3	34
m.013f8m1	3	56
m.013f8m1	3	227
m.013f8m1	3	894
m.013f8m1	3	68
m.013f8m1	3	1517
m.013f8m1	3	248
m.013f8m1	3	1072
m.013f8m1	3	15
m.013f8m1	3	30
m.013f8m1	3	224
m.0ws2hk	3	185
m.0ws2hk	3	7
m.0ws2hk	3	1239
m.0ws2hk	3	39
m.0ws2hk	3	12
m.0ws2hk	3	85
m.0ws2hk	3	1680
m.0ws2hk	3	75
m.0ws2hk	3	1004
m.0ws2hk	3	1726
m.0ws2hk	3	2
m.0ws2hk	3	20
m.0ws2hk	3	42
m.0psnwd	3	185
m.0psnwd	3	7
m.0psnwd	3	1239
m.0psnwd	3	39
m.0psnwd	3	12
m.0psnwd	3	85
m.0psnwd	3	1680
m.0psnwd	3	75
m.0psnwd	3	1004
m.0psnwd	3	1726
m.0psnwd	3	2
m.0psnwd	3	20
m.0psnwd	3	42
m.01bg59l	3	185
m.01bg59l	3	7
m.01bg59l	3	1239
m.01bg59l	3	39
m.01bg59l	3	12
m.01bg59l	3	85
m.01bg59l	3	1680
m.01bg59l	3	75
m.01bg59l	3	1004
m.01bg59l	3	1726
m.01bg59l	3	2
m.01bg59l	3	20
m.01bg59l	3	42
m.0zd1mn	3	185
m.0zd1mn	3	7
m.0zd1mn	3	1239
m.0zd1mn	3	39
m.0zd1mn	3	12
m.0zd1mn	3	85
m.0zd1mn	3	1680
m.0zd1mn	3	75
m.0zd1mn	3	1004
m.0zd1mn	3	1726
m.0zd1mn	3	2
m.0zd1mn	3	20
m.0zd1mn	3	42
m.0ws2jw	3	185
m.0ws2jw	3	7
m.0ws2jw	3	1239
m.0ws2jw	3	39
m.0ws2jw	3	12
m.0ws2jw	3	85
m.0ws2jw	3	1680
m.0ws2jw	3	75
m.0ws2jw	3	1004
m.0ws2jw	3	1726
m.0ws2jw	3	2
m.0ws2jw	3	20
m.0ws2jw	3	42
m.0177kgg	3	185
m.0177kgg	3	7
m.0177kgg	3	1239
m.0177kgg	3	39
m.0177kgg	3	12
m.0177kgg	3	85
m.0177kgg	3	1680
m.0177kgg	3	75
m.0177kgg	3	1004
m.0177kgg	3	1726
m.0177kgg	3	2
m.0177kgg	3	20
m.0177kgg	3	42
m.0wt3h0	3	185
m.0wt3h0	3	7
m.0wt3h0	3	1239
m.0wt3h0	3	39
m.0wt3h0	3	12
m.0wt3h0	3	85
m.0wt3h0	3	1680
m.0wt3h0	3	75
m.0wt3h0	3	1004
m.0wt3h0	3	1726
m.0wt3h0	3	2
m.0wt3h0	3	20
m.0wt3h0	3	42
m.0dqfvk7	3	185
m.0dqfvk7	3	7
m.0dqfvk7	3	1239
m.0dqfvk7	3	39
m.0dqfvk7	3	12
m.0dqfvk7	3	85
m.0dqfvk7	3	1680
m.0dqfvk7	3	75
m.0dqfvk7	3	1004
m.0dqfvk7	3	1726
